بطلع	ب+طلع	ب+طلع	 
وزاري،	وزاري ،	و+زاري،	 
تكررها	تكرر+ها	تكرر+ها	 
عبالك	عبال+ك	ع+بالك	 
4	4	4	 
معهم	مع+هم	مع+هم	 
ولاتفكري	ولاتفكري	و+لاتفكري	 
برفع	ب+رفع	ب+رفع	 
_انو	UNDERSCOREانو	_انو	 
بتزيدو	بتزيدو	ب+تزيد+و	 
تضمد	تضمد	تضمد	 
@Marlow_Sy	@ MarlowUNDERSCORESy	@Marlow_Sy	 
مدريدي	مدريد+ي	مدريد+ي	 
بتصل	ب+تصل	ب+تصل	 
بشكرك	ب+شكر+ك	ب+شكر+ك	 
حتي	حتي	حتي	 
نبيع	نبيع	نبيع	 
رائع	رائع	رائع	 
بتمك؟	ب+تم+ك ؟	بتمك؟	 
بالتويتر	ب+ال+تويتر	ب+ال+تويتر	 
100	100	100	 
يكتبوا	يكتب+وا	يكتب+وا	 
شوفوا	شوف+وا	شوف+وا	 
ومايحرمني	ومايحرمني	ومايحرمن+ي	 
@GhaidaBitar	@ GhaidaBitar	@GhaidaBitar	 
بيفكر	ب+يفكر	ب+يفكر	 
ياها	يا+ها	ياه+ا	 
اقتصادي	اقتصادي	اقتصاد+ي	 
أن	أن	أن	 
غلط.	غلط .	غلط.	 
حبيبنا	حبيب+نا	حبيب+نا	 
بالكافيه	ب+ال+كافيه	ب+ال+كافي+ه	 
بيِجلي	ب+يجلي	ب+يجلي	 
وكلاس	و+كلاس	و+كلاس	 
@mishlensallouh	@ mishlensallouh	@mishlensallouh	 
#كيف_تغتال_زوجتك	# كيفUNDERSCOREتغتالUNDERSCOREزوجتك	#كيف_تغتال_زوج+ت+ك	 
@STLebanon	@ STLebanon	@STLebanon	 
ناقصين	ناقص+ين	ناقص+ين	 
متت	متت	مت+ت	 
الاراء	ال+اراء	ال+اراء	 
زفات	زف+ات	زف+ات	 
بيتخرينوا	بيتخرينوا	ب+يتخرين+وا	 
#فينا	# في+نا	#ف+ي+نا	 
شيلك	شيل+ك	شي+ل+ك	 
المحراب	ال+محراب	ال+محراب	 
واغلاقها	و+اغلاق+ها	و+اغلاق+ها	 
عقول	عقول	ع+قول	 
دعاويكن	دعاويكن	دعاويكن	 
شريف	شريف	شريف	 
http://t.co/sTmJQnIa3r	http : / / t . co / sTmJQnIa3r	http://t.co/sTmJQnIa3r	 
بطرابلس،	ب+طرابلس ،	بطرابلس،	 
لجمهور	ل+جمهور	ل+جمهور	 
الرقص	ال+رقص	ال+رقص	 
#زياد_الرحباني	# زيادUNDERSCOREالرحباني	#زياد_الرحب+ان+ي	 
@rosealita89	@ rosealita89	@rosealita89	 
مفتوح	مفتوح	مفتوح	 
تمتلك	تمتلك	تمتلك	 
بسب	ب+سب	ب+سب	 
الاستاذ	ال+استاذ	ال+استاذ	 
-رح	- رح	-رح	 
الأخبار	ال+أخبار	ال+أخبار	 
يرن	يرن	يرن	 
الوضع	ال+وضع	ال+وضع	 
فخامتك	ف+خام+ت+ك	فخام+ت+ك	 
يعملولك	يعملولك	يعملولك	 
لغير	ل+غير	ل+غير	 
الزعيم	ال+زعيم	ال+زعيم	 
تتدايق	تتدايق	تتدايق	 
ومنمتعض	ومنمتعض	و+منمتعض	 
يضربو	يضربو	يضرب+و	 
المفرء	ال+مفرء	ال+مفرء	 
بالمشرمحي,	ب+ال+مشرمحي ,	ب+ال+مشرمحي	 
عطى	عطى	عط+ى	 
هالتلفون	هالتلفون	هالتلفون	 
ويرجعون	و+يرجع+ون	و+يرجعون	 
ناسنا	ناس+نا	ناس+نا	 
ﻛﻮﻛﺐ	ﻛ ﻮ ﻛ ﺐ	ﻛﻮﻛﺐ	 
ارادة	اراد+ة	اراد+ة	 
بالسن	ب+ال+سن	ب+ال+سن	 
اصلا	اصلا	اصل+ا	 
انبسطوا	انبسط+وا	انبسط+وا	 
ربن	ربن	ربن	 
#غرد_بالسوري	# غردUNDERSCOREبالسوري	#غرد_بالسور+ي	 
يسكر	يسكر	يسكر	 
نعملها	نعمل+ها	نعمل+ها	 
عالاخبار	عالاخبار	ع+الاخبار	 
بيتروح	ب+يتروح	ب+يتروح	 
ادرس.	ادرس .	ادرس.	 
بتعرف	ب+تعرف	ب+تعرف	 
يالطيف	يالطيف	يالطيف	 
جنب	جنب	جنب	 
ﺍﺑﻴﻊ	ﺍ ﺑ ﻴ ﻊ	ﺍﺑﻴﻊ	 
طلعه	طلع+ه	طلع+ه	 
وروحو	و+روحو	و+روح+و	 
وروحي	و+روحي	و+روحي	 
صدقت	صدق+ت	صدق+ت	 
تبين	تبين	تبين	 
قرطة	قرط+ة	قرط+ة	 
بتلغوا	ب+تلغوا	ب+تلغ+وا	 
"!!"""	"! ! """	"!!"""	 
الشغل	ال+شغل	ال+شغل	 
بيضحك..	ب+يضحك . .	بيضحك..	 
عرسال	عرسال	ع+رسال	 
الباص	ال+باص	ال+باص	 
ماكن	ماكن	ماكن	 
بيجننو	بيجننو	ب+يجنن+و	 
واخرة	و+اخر+ة	و+اخر+ة	 
أغلى	أغلى	أغلى	 
الانفصام	ال+انفصام	ال+انفصام	 
إخترع	إخترع	إخترع	 
فيكي	فيكي	في+كي	 
لون	لون	لون	 
فيكن	في+كن	ف+يكن	 
مجنون	مجنون	مجنون	 
حبايبي	حبايبي	حبايبي	 
ويسردا	و+يسرد+ا	و+يسرد+ا	 
الراوتر	ال+راوتر	ال+راوتر	 
فضائحي	فضائح+ي	فضائح+ي	 
شاب	شاب	شاب	 
بشعة	بشع+ة	بشع+ة	 
حيكون	حيك+ون	ح+يكون	 
الشهر	ال+شهر	ال+شهر	 
https://t.co/cWnBJW0obJ	https : / / t . co / cWnBJW0obJ	https://t.co/cWnBJW0obJ	 
منشن	منشن	منشن	 
وبالأخر	و+ب+ال+أخر	و+ب+الأخر	 
بالمشروع	ب+ال+مشروع	ب+ال+مشروع	 
@fatima0294	@ fatima0294	@fatima0294	 
دغري	دغري	دغر+ي	 
وإذا	و+إذا	و+إذا	 
تقبرني	تقبرني	تقبر+ني	 
أنتي	أنت+ي	أن+ت+ي	 
حكيتي	حكي+ت+ي	حكي+تي	 
اثير	اثير	اثير	 
فيش	فيش	في+ش	 
أقعود	أقعود	أقعود	 
عراسي	عراسي	ع+راسي	 
الثاني	ال+ثاني	ال+ثاني	 
أعتقد	أعتقد	أعتقد	 
ذكراها	ذكرا+ها	ذكرا+ها	 
اهم	اهم	اهم	 
لتصير	ل+تصير	ل+تصير	 
نستوعب	نستوعب	نستوعب	 
بعين	ب+عين	ب+عين	 
مخزوقه	مخزوقه	مخزوق+ه	 
الشب	ال+شب	ال+شب	 
تضلي	تضلي	تضل+ي	 
تقليدي	تقليدي	تقليد+ي	 
بنحكي	ب+نحكي	ب+نحكي	 
الاهي	الاهي	ال+اهي	 
اعطيك	اعطي+ك	اعطي+ك	 
اسلوبه	اسلوب+ه	اسلوب+ه	 
بتزهق	ب+تزهق	ب+تزهق	 
يعملو	يعملو	يعمل+و	 
الخواتم	ال+خواتم	ال+خواتم	 
معظمهن	معظم+هن	معظمهن	 
ارتجيك	ارتجي+ك	ارتج+ي+ك	 
اسمعوها	اسمعوها	اسمع+و+ها	 
وجمعة	و+جمع+ة	و+جمعة	 
الموجودة	ال+موجود+ة	ال+موجود+ة	 
لندفع	ل+ندفع	ل+ندفع	 
الهوا	الهوا	ال+هوا	 
سعبة	سعب+ة	سعب+ة	 
بتنصدمو	بتنصدمو	ب+تنصدم+و	 
فادي	فادي	ف+ادي	 
عليكم	علي+كم	علي+كم	 
دنيا	دنيا	دنيا	 
قسطل	قسطل	قسطل	 
لانك	لان+ك	ل+انك	 
سائل	سائل	سائل	 
لانه	لان+ه	ل+انه	 
:((	: ( (	:((	 
مجموعتي	مجموع+ت+ي	مجموع+تي	 
المدام	ال+مدام	ال+مدام	 
خليكو	خليكو	خليك+و	 
@mawlasylvana	@ mawlasylvana	@mawlasylvana	 
وعرفوا	و+عرف+وا	و+عرف+وا	 
الجامعة:')	ال+جامع+ة : ' )	ال+جامعة:ء)	 
لبنانيين	لبناني+ين	لبناني+ين	 
علامات	علام+ات	علام+ات	 
وراح	و+راح	و+راح	 
بالملاجىء	ب+ال+ملاجىء	ب+ال+ملاجىء	 
ينعدموا	ينعدم+وا	ينعدم+وا	 
تكثفو	تكثفو	تكثف+و	 
مثلاً	مثل+ا	مثل+ا	 
وسمية	و+سمي+ة	و+سمي+ة	 
مُش	مش	مش	 
بلشوا	ب+لشوا	ب+لش+وا	 
بكبر	ب+كبر	ب+كبر	 
ضيوف	ضيوف	ضيوف	 
عليّ	علي	علي	 
زرار	زرار	زرار	 
تشوفو	تشوفو	تشوف+و	 
الموازنة	ال+موازن+ة	ال+موازن+ة	 
http://t.co/1M12ddooL9	http : / / t . co / 1M12ddooL9	http://t.co/1M12ddooL9	 
مهتم..	مهتم . .	مهتم..	 
الماس	ال+ماس	ال+ماس	 
ماتوا	مات+وا	مات+وا	 
بالنفخ	ب+ال+نفخ	ب+ال+نفخ	 
عليي	علي+ي	علي+ي	 
ﻷنو	ﻷ نو	ﻷن+و	 
بيصيرو	بيصيرو	ب+يصير+و	 
شكراً	شكر+ا	شكر+ا	 
مثل	مثل	مثل	 
#مطر	# مطر	#مطر	 
@odaismadi	@ odaismadi	@odaismadi	 
تحكيلي	تحكيلي	تحكيلي	 
أشرف	أشرف	أشرف	 
وزراء	وزراء	وزراء	 
بمجرّد	ب+مجرد	ب+مجرد	 
بتفرق	ب+تفرق	ب+تفرق	 
بيبقى...	ب+يبقى . . .	بيبقى...	 
ك	ك	ك	 
بلعب	ب+لعب	ب+لعب	 
بتعرفش	بتعرفش	ب+تعرف+ش	 
#الحقيقة	# ال+حقيق+ة	#الحقيق+ة	 
حين	حين	حين	 
تتزوج	تتزوج	تتزوج	 
تخلو	تخلو	تخل+و	 
بحطوا	ب+حطوا	ب+حط+وا	 
بنطلون	بنطلون	بنطلون	 
احتياط	احتياط	احتياط	 
تقدر	تقدر	تقدر	 
ابداً.	ابدا .	ابدا.	 
ماتزعل	ماتزعل	ما+تزعل	 
مننسى	مننسى	م+ننس+ى	 
معنى	معنى	معنى	 
الشغلتين	ال+شغل+ت+ين	ال+شغلت+ين	 
رايح	رايح	رايح	 
يجددوا	يجدد+وا	يجدد+وا	 
شاربه	شارب+ه	شارب+ه	 
شاركونا	شاركونا	شارك+و+نا	 
كهربها؟	كهرب+ها ؟	كهربها؟	 
@ifmanalh90	@ ifmanalh90	@ifmanalh90	 
عذب	عذب	عذب	 
بيتفلتو	بيتفلتو	ب+يتفلت+و	 
#القلمون	# ال+قلم+ون	#القلمون	 
لأهلي	ل+أهلي	ل+أهل+ي	 
بلاحصار	بلاحصار	بلاحصار	 
ويرحمهم	و+يرحم+هم	و+يرحم+هم	 
يحكولك	يحكولك	يحكو+ل+ك	 
اعترفوا	اعترف+وا	اعترف+وا	 
بكلامو	بكلامو	ب+كلام+و	 
2457	2457	2457	 
وراه	ورا+ه	ورا+ه	 
البلد،،انا	ال+بلد ، ، انا	ال+بلد،،+ا+نا	 
بتنزلها	ب+تنزل+ها	ب+تنزل+ها	 
الشقيقة	ال+شقيق+ة	ال+شقيق+ة	 
التعنّت	ال+تعنت	ال+تعنت	 
الشيخ	ال+شيخ	ال+شيخ	 
اساعد	اساعد	اساعد	 
@Nadahalawi	@ Nadahalawi	@Nadahalawi	 
السعادة	ال+سعاد+ة	ال+سعاد+ة	 
شي؟	شي ؟	شي؟	 
@MaramQatarneh	@ MaramQatarneh	@MaramQatarneh	 
الغطا	ال+غطا	ال+غطا	 
فيل	فيل	فيل	 
بخزوا	ب+خزوا	ب+خز+وا	 
بتبلش	بتبلش	ب+تبل+ش	 
الليل	ال+ليل	ال+ليل	 
الفلسطينيين	ال+فلسطيني+ين	ال+فلسطيني+ين	 
شيخ	شيخ	شيخ	 
وتزعله	و+تزعل+ه	و+تزعل+ه	 
#Lebanon	# Lebanon	#Leبنن	 
جلسة	جلس+ة	جلس+ة	 
@eyas_syrian	@ eyasUNDERSCOREsyrian	@eyas_syrian	 
يزعلها	يزعل+ها	يزعل+ها	 
بتعاملهم	ب+تعامل+هم	ب+تعامل+هم	 
لقاء	لقاء	لقاء	 
سد	سد	سد	 
بسأل	ب+سأل	ب+سأل	 
هامشية,	هامشي+ة ,	هامشي+ة	 
@hazumat	@ hazumat	@hazumat	 
مررة	مرر+ة	مرر+ة	 
صاحيه	صاحي+ه	صاحي+ه	 
بتئبروني	بتئبروني	ب+تئبرو+ني	 
متقدمة	متقدم+ة	متقدم+ة	 
وقلبك	و+قلب+ك	و+قلب+ك	 
والضرب	و+ال+ضرب	و+ال+ضرب	 
*ظبط	* ظبط	ذظبط	 
عالفن	عالفن	ع+الفن	 
S5aafa	S5aafa	ص5ف	 
وطريقي	و+طريق+ي	و+طريق+ي	 
العسل	ال+عسل	ال+عسل	 
الضفة	ال+ضف+ة	ال+ضف+ة	 
وينزلو	و+ينزلو	و+ينزل+و	 
قرّص	قرص	قرص	 
الاغلاظ	ال+اغلاظ	ال+اغلاظ	 
الوطن	ال+وطن	ال+وطن	 
ظهرك	ظهر+ك	ظهر+ك	 
لبعيد	ل+بعيد	ل+بعيد	 
بتتحقق	ب+تتحقق	ب+تتحقق	 
قوة	قو+ة	قو+ة	 
لله	ل+اله	ل+له	 
لقوا	ل+قوا	لقو+ا	 
سوريا	سوريا	سوري+ا	 
سوري	سوري	سوري	 
ﺯﺣﻞ	ﺯ ﺣ ﻞ	ﺯﺣﻞ	 
الساعتين	ال+ساع+ت+ين	ال+ساعتين	 
ماخديتها	ماخديتها	ماخدي+ت+ها	 
مسخرة	مسخر+ة	مسخر+ة	 
ماشفتا	ماشفتا	ماشفت+ا	 
بطحة	بطح+ة	بطح+ة	 
قعدتو	قعدتو	قعدت+و	 
الكيان	ال+كيان	ال+كيان	 
وبتولع	و+ب+تولع	و+ب+تولع	 
قطر	قطر	قطر	 
المناخ	ال+مناخ	ال+مناخ	 
شردتنا	شرد+ت+نا	شرد+ت+نا	 
عجبني	عجبني	عجب+ني	 
ووقت	و+وقت	و+وقت	 
ليضلوا	ل+يضل+وا	ليضلو+ا	 
حالياً	حالي+ا	حالي+ا	 
@syriaassadgirl1	@ syriaassadgirl1	@syriaassadgirl1	 
وأنشأتها	و+أنشأ+ت+ها	و+أنشأتها	 
تستناك	تستناك	تستنا+ك	 
دقيقتين	دقيقتين	دقيقتين	 
قومو	قومو	قوم+و	 
أملكه	أملك+ه	أملك+ه	 
فيييييي	فيييييي	فييييي+ي	 
البوط	ال+بوط	ال+بوط	 
بالحسين	ب+ال+حسين	ب+ال+حسين	 
جابولنا	جابول+نا	جابو+ل+نا	 
يطلعلك	يطلعلك	يطلع+ل+ك	 
نهارك	نهار+ك	نهار+ك	 
اننا...	اننا . . .	اننا...	 
@ahmadabuzannad	@ ahmadabuzannad	@ahmadabuzannad	 
سوريه	سوري+ه	سوري+ه	 
وبيجي	و+بيجي	و+بيجي	 
يتمنى	يتمنى	يتم+نى	 
بياع	بياع	بياع	 
القدس	ال+قدس	ال+قدس	 
واختي	و+اختي	و+اخت+ي	 
@AttaMoe	@ AttaMoe	@AttaMoe	 
بالمرة	ب+ال+مر+ة	ب+ال+مر+ة	 
التسلط	ال+تسلط	ال+تسلط	 
#بخجل	# ب+خجل	#بخجل	 
#داعش	# داعش	#داعش	 
الكنافة	ال+كناف+ة	ال+كناف+ة	 
مواعظ	مواعظ	مواعظ	 
اسهر	اسهر	اسهر	 
يخترعوا	يخترع+وا	يخترع+وا	 
😌	? ?	😌	 
"""@rwidaalrashed:"	""" @ rwidaalrashed :"	"""@رودلرسهeد:"	 
وتشجعا	و+تشجع+ا	و+تشجع+ا	 
للاسف	ل+ال+اسف	ل+ل+اسف	 
يي	يي	يي	 
كنتو	ك+نتو	كنت+و	 
ايديهم	ايدي+هم	ايد+ي+هم	 
وضواحيها	و+ضواحي+ها	و+ضواحي+ها	 
مريتي	مري+ت+ي	مري+تي	 
عسافية	عسافي+ة	عسافي+ة	 
بموووووت	بموووووت	ب+موووووت	 
#tripolilb	# tripolilb	#ترةللب	 
//-	/ / -	//-	 
طزززز	طزززز	طزززز	 
بالمطاعم	ب+ال+مطاعم	ب+ال+مطاعم	 
يضحك	يضحك	يضحك	 
unfollow	unfollow	نفلل+و	 
شكلهم	شكل+هم	شكل+هم	 
محترم	محترم	محترم	 
@HaifaWehbeFan42	@ HaifaWehbeFan42	@HaifaWehbeFan42	 
خيي:/	خيي : /	خيي:/	 
أديه	أدي+ه	أدي+ه	 
"""انتو"	""" انتو"	"""انتو"	 
http://t.co/tANWbzvaoq	http : / / t . co / tANWbzvaoq	http://t.co/tANWbzvaoq	 
الف	الف	الف	 
النفسي	ال+نفسي	ال+نفسي	 
بجامعتها	ب+جامع+ت+ها	ب+جامعت+ها	 
حكمه	حكم+ه	حكم+ه	 
X	X	X	 
يحاسبك	يحاسب+ك	يحاسب+ك	 
نستفيد	نستفيد	نستفيد	 
#الموجهنين	# ال+موجهنين	#الموجهن+ين	 
بخير	ب+خير	ب+خير	 
قلتلها	قلتلها	قلتلها	 
آقولك	آقولك	آقول+ك	 
#لذيذين	# لذيذ+ين	#لذيذ+ين	 
😘😘😘..	? ? ? ? ? ? . .	😘😘😘..	 
يؤ	يؤ	يؤ	 
سالت	سالت	سال+ت	 
حقير	حقير	حقير	 
ويصيرلك	ويصيرلك	و+يصيرلك	 
ابنائي	ابنائي	ابنائ+ي	 
يكفني	يكفني	يكفن+ي	 
صفير	صفير	صفير	 
لحالي	ل+حالي	ل+حال+ي	 
لحد	لحد	ل+حد	 
#prt	# prt	#ةر+ت	 
بسمع	ب+سمع	ب+سمع	 
التصويت	ال+تصويت	ال+تصويت	 
المحاضرة	ال+محاضر+ة	ال+محاضر+ة	 
هيدول	هيدول	ه+يدول	 
تِجِلسو	تجلسو	تجلس+و	 
عام	عام	ع+ام	 
Bettar	Bettar	Beتتر	 
بتستنى	ب+تستنى	ب+تستنى	 
عرظ	عرظ	عرظ	 
الـf16	ال+f16	ال+ف16	 
o_O	oUNDERSCOREO	_O	 
اجتماعي	اجتماعي	اجتماع+ي	 
الاربعا	ال+اربعا	ال+اربع+ا	 
افهموا	افهم+وا	افهم+وا	 
ونتفلسف	و+نتفلسف	ونتفلسف	 
يدعيلو	يدعيلو	يدعيلو	 
يصحونا	يصحو+نا	يصحو+نا	 
بكير،	بكير ،	بكير،	 
منكن	من+كن	منكن	 
شايفين	شايف+ين	شايف+ين	 
عرق	عرق	عرق	 
الحلوه	ال+حلوه	ال+حلو+ه	 
عاملة	عامل+ة	عامل+ة	 
@ysyrian4all	@ ysyrian4all	@ysyrian4all	 
وجدك	وجد+ك	وجد+ك	 
الانتقاد	ال+انتقاد	ال+انتقاد	 
بوك	بوك	بو+ك	 
صرتي	صر+ت+ي	صر+تي	 
وتقضي	و+تقضي	و+تقضي	 
هجوم	هجوم	هجوم	 
@NicoleSabaaa	@ NicoleSabaaa	@NicoleSabaaa	 
مجتمعك	مجتمع+ك	مجتمع+ك	 
سكّر	سكر	سكر	 
موهيك	موه+ي+ك	موه+ي+ك	 
عامره	عامر+ه	عامر+ه	 
جناحي	جناح+ي	جناح+ي	 
يحس	يحس	يحس	 
وبدك	و+ب+دك	و+ب+دك	 
اخترتك	اختر+ت+ك	اختر+ت+ك	 
اللغه	ال+لغه	ال+لغ+ه	 
شوارع،	شوارع ،	شوارع،	 
بقيت	بقي+ت	بقيت	 
@raneen1996h	@ raneen1996h	@raneen1996h	 
إلكم	إلكم	إل+كم	 
:pمافي	: pمافي	:ةماف+ي	 
نفسيتهم	نفسي+ت+هم	نفسي+ت+هم	 
تاكل	تاكل	تاكل	 
وعبر	و+عبر	و+عبر	 
صبر	صبر	صبر	 
كبرت	كبر+ت	كبرت	 
القادمة	ال+قادم+ة	ال+قادم+ة	 
مناح	مناح	مناح	 
ويقوصك	و+يقوصك	و+يقوص+ك	 
ياااااااااه	ياااااااااه	ياااااااا+اه	 
شي!	شي !	شي!	 
الذكرى	ال+ذكرى	ال+ذكرى	 
تجامل	تجامل	تجامل	 
الاجر	ال+اجر	ال+اجر	 
مليح	مليح	مليح	 
وفقر	و+فقر	و+فقر	 
تمثيلك	تمثيل+ك	تمثيل+ك	 
بتم	ب+تم	ب+تم	 
وبيحكي	و+ب+يحكي	و+ب+يحكي	 
تشعل	تشعل	تشعل	 
بايدك	ب+ايد+ك	ب+ايد+ك	 
ياليت	ياليت	ياليت	 
بتسير	ب+تسير	ب+تسير	 
عربي	عربي	عربي	 
يشوفني	يشوفني	يشوف+ني	 
خطير	خطير	خطير	 
تمام	تمام	تمام	 
شوشايفتينا	شوشايفتينا	شوشايفت+ي+نا	 
التحتية	ال+تحتي+ة	ال+تحتي+ة	 
بليز	بليز	بليز	 
قياداته.	قياد+ات+ه .	قياداته.	 
اذار	اذار	اذار	 
الحزانا	ال+حزانا	ال+حزانا	 
يشحد	يشحد	يشحد	 
كتار	كتار	كتار	 
رسمي	رسمي	رسمي	 
فهمانه	فهم+ان+ه	فهم+ان+ه	 
خايفة	خايف+ة	خايف+ة	 
لساتو	ل+ساتو	ل+ساتو	 
تبلش	تبلش	تبل+ش	 
السياسي؟ما	ال+سياسي ؟ ما	ال+سياسي؟م+ا	 
باقية	باقي+ة	باقي+ة	 
وأخواتي	و+أخو+ات+ي	و+أخوات+ي	 
وطني	وطني	وطني	 
كبري	كبري	كبر+ي	 
طبعا	طبع+ا	طبع+ا	 
بسهوله	ب+سهول+ه	ب+سهول+ه	 
أماكننا	أماكن+نا	أما+كن+نا	 
مكياااج	مكياااج	مكياااج	 
لامهاتهم	ل+امه+ات+هم	ل+امهات+هم	 
هلأ:-\	هلأ : - \	هلأ:-\	 
مألف	مألف	م+ألف	 
اليوزير	ال+يوزير	ال+يوزير	 
تعرفي	تعرف+ي	تعرف+ي	 
مجرم	مجرم	مجرم	 
ينتقدها	ينتقد+ها	ينتقد+ها	 
@Alloushi2	@ Alloushi2	@Alloushi2	 
قوية	قوي+ة	قوي+ة	 
صغار	صغار	صغار	 
..كيف	. . كيف	..كيف	 
الموضوع	ال+موضوع	ال+موضوع	 
تقعدي	تقعد+ي	تقعد+ي	 
عالأقلّ.	عالأقل .	عالأقل.	 
دفع	دفع	دفع	 
جانب	جانب	جانب	 
الزوج	ال+زوج	ال+زوج	 
السخنة	ال+سخن+ة	ال+سخن+ة	 
بتفصلنا	ب+تفصل+نا	ب+تفصل+نا	 
قرار	قرار	قرار	 
@Belalmd12	@ Belalmd12	@Belalmd12	 
منتبهين	منتبه+ين	منتبه+ين	 
نجم	نجم	نجم	 
سأله	سأل+ه	سأل+ه	 
مترجمة:|	مترجم+ة : |	مترجمة:آ	 
شايلگ	شايل گ	شايلگ	 
ضيقة	ضيق+ة	ضيق+ة	 
والاستثنائي	و+ال+استثنائي	و+ال+استثنائي	 
نصحى	نصحى	نصح+ى	 
للمدرسة	ل+ال+مدرس+ة	ل+ل+مدرس+ة	 
فكرتهم	ف+ك+رت+هم	فكر+ت+هم	 
فطور	فطور	ف+طور	 
يتأملو	يتأملو	يتأمل+و	 
ازبل	ازبل	ازبل	 
لعيون	ل+عيون	ل+عيون	 
اللبنانيين	ال+لبناني+ين	ال+لبناني+ين	 
ولما	و+لما	و+لما	 
سني	سني	سن+ي	 
Y	Y	ى	 
"بالعسل"""	"ب+ال+عسل """	"ب+ال+عسل"""	 
انحدرنا	انحدر+نا	انحدر+نا	 
الجمعة	ال+جمع+ة	ال+جمع+ة	 
طائفتك	طائف+ت+ك	طائف+ت+ك	 
وبشارة	و+بشار+ة	و+بشار+ة	 
مايجي	مايجي	ما+يجي	 
مجرد	مجرد	مجرد	 
الدركي	ال+دركي	ال+دركي	 
مشتاق	مشتاق	مشتاق	 
ليشوف	ل+يشوف	ل+يشوف	 
النساء	ال+نساء	ال+نساء	 
أوطاني..	أوطان+ي . .	أوطاني..	 
وكلو	و+كلو	و+كل+و	 
انتقدو	انتقدو	انتقد+و	 
لاجئ..ما	لاجئ . . ما	لاجئ..م+ا	 
....يا	. . . . يا	....ي+ا	 
اﻻردني	ا ﻻ ردني	اﻻردن+ي	 
بيقهرك	بيقهرك	ب+يقهر+ك	 
ممتازه	ممتاز+ه	ممتاز+ه	 
عرضوا	عرض+وا	عرض+وا	 
مانعك	مانع+ك	مانع+ك	 
#بكره	# بكره	#بكر+ه	 
انعدمت	انعدم+ت	انعدم+ت	 
اختارو	اختارو	اختار+و	 
مايحرمني	مايحرمني	مايحرمن+ي	 
اختارك	اختار+ك	اختار+ك	 
بتقاضو	ب+تقاضو	ب+تقاض+و	 
اشوف	اشوف	اشوف	 
بدايه	ب+داي+ه	ب+داي+ه	 
ماشية	ماشي+ة	ماشي+ة	 
بيكسر,فيّو	ب+يكسر , فيو	ب+يكسرفي+و	 
بفسره	ب+فسر+ه	ب+فسر+ه	 
الشنطة	ال+شنط+ة	ال+شنط+ة	 
انسي	انسي	انسي	 
(منقول	( منقول	(منقول	 
صرامي	صرامي	صرام+ي	 
ياحبيبي	ياحبيبي	ياحبيبي	 
جبل	جبل	جبل	 
بكير	بكير	ب+كير	 
واتركلي	واتركلي	و+اترك+ل+ي	 
#حقيقة	# حقيق+ة	#حقيق+ة	 
اغمض	اغمض	اغمض	 
عقلها	عقل+ها	عقل+ها	 
بأعداد	ب+أعداد	ب+أعداد	 
العساف	ال+عساف	ال+عساف	 
الكـل	ال+كل	ال+كل	 
شهر	شهر	شهر	 
يحكيلي	يحكيلي	يحكيلي	 
لأبيض	ل+أبيض	ل+أبيض	 
وقدود	و+قدود	و+قدود	 
متلهم	متل+هم	متل+هم	 
بالمزيد	ب+ال+مزيد	ب+ال+مزيد	 
عزا	عزا	عز+ا	 
ولبنان	و+لبنان	و+لبنان	 
http://t.co/k6eCaIyUbj	http : / / t . co / k6eCaIyUbj	http://t.co/k6eCaIyUbj	 
تخانئتو	تخانئتو	تخانئتو	 
عملناها	عمل+نا+ها	عملنا+ها	 
تقلده	تقلد+ه	تقلد+ه	 
هههههههههههههههه	هههههههههههههههه	هههههههههههههههه	 
بوست	بوست	بوست	 
😋	? ?	😋	 
وعالمن	و+عالم+ن	و+عالمن	 
مينشن	مينشن	مينشن	 
@ff_deen	@ ffUNDERSCOREdeen	@ff_deen	 
لعملية	ل+عملي+ة	ل+عملي+ة	 
باي	باي	ب+اي	 
الارجيلة؟	ال+ارجيل+ة ؟	ال+ارجيلة؟	 
التفجيرات	ال+تفجير+ات	ال+تفجير+ات	 
بينشروا	بينشروا	ب+ينشر+وا	 
بيفرط	ب+يفرط	ب+يفرط	 
قاعد	قاعد	قاعد	 
مركزة	مركز+ة	مركز+ة	 
مشتاقله	مشتاقله	مشتاقل+ه	 
/	/	/	 
لأنّو	ل+أنو	لأن+و	 
يؤبشوني	يؤبشوني	يؤبشون+ي	 
مر	مر	مر	 
بندوره	بندور+ه	بندور+ه	 
يسافرون	يسافر+ون	يسافرون	 
امهم	ام+هم	ام+هم	 
بعرفوا	بعرف+وا	ب+عرف+وا	 
#أمطار_الخير	# أمطارUNDERSCOREالخير	#أمطار_الخير	 
ثمه	ثم+ه	ثم+ه	 
بتخليك	ب+تخلي+ك	ب+تخلي+ك	 
اختصر	اختصر	اختصر	 
حفّاية.	حفاي+ة .	حفاية.	 
بندورة	بندور+ة	بندور+ة	 
مالية	مالي+ة	مالي+ة	 
قلوب	قلوب	قلوب	 
بتحلمي	ب+تحلمي	ب+تحلم+ي	 
باختصار	ب+اختصار	ب+اختصار	 
الليرة.	ال+لير+ة .	ال+ليرة.	 
وع	و+ع	وع	 
ودك	ودك	ود+ك	 
الاسد	ال+اسد	ال+اسد	 
تعتبره	تعتبر+ه	تعتبر+ه	 
