الباب	ال+باب	ال+باب	 
الشخصيه	ال+شخصيه	ال+شخصي+ه	 
شاف	شاف	شاف	 
شان	شان	شان	 
سروال	سروال	سروال	 
جزيله	جزيل+ه	جزيل+ه	 
شاي	شاي	شاي	 
حبيت	حبي+ت	حبي+ت	 
@Faisalalfadhle	@ Faisalalfadhle	@Faisalalfadhle	 
فلس..	فلس . .	ف+لس..	 
نتعرف	نتعرف	نتعرف	 
البال	ال+بال	ال+بال	 
حالج	حالج	ح+الج	 
باين	باين	باين	 
القتل	ال+قتل	ال+قتل	 
@chanyol_	@ chanyolUNDERSCORE	@chanyol_	 
بجد	ب+جد	ب+جد	 
سوداني	سوداني	سود+ان+ي	 
ياعالم	ياعالم	ياعالم	 
نسافر	نسافر	نسافر	 
شكثر	شكثر	شكثر	 
طلعت	طلع+ت	طلع+ت	 
يخيب	يخيب	يخيب	 
#الزواج_التقليدي	# الزواجUNDERSCOREالتقليدي	#الزواج_التقليد+ي	 
نصحت	نصح+ت	نصح+ت	 
وابتسم	و+ابتسم	و+ابتسم	 
باهت'ن	باهت ' ن	ب+اهتءن	 
البعض	ال+بعض	ال+بعض	 
حاطين	حاط+ين	حاط+ين	 
أحنا	أح+نا	أحنا	 
يغني	يغني	يغني	 
بقوه	ب+قوه	ب+قوه	 
هيئه	هيئ+ه	هيئ+ه	 
وإذا	و+إذا	و+إذا	 
وتختار	و+تختار	و+تختار	 
@BesanSaad1	@ BesanSaad1	@BesanSaad1	 
أنتي	أنت+ي	أن+ت+ي	 
تشيل	تشيل	تشيل	 
بنآت	بنآت	بنآ+ت	 
شبعانه	شبعان+ه	شبع+ان+ه	 
قآل	قآل	قآل	 
الحقران	ال+حقر+ان	ال+حقران	 
بدنيااِي	بدنيااي	بدنياا+ي	 
سرقتہ	سرق+ت ہ	سرقتہ	 
6..	6 . .	6..	 
اكاونتاتهم	اكاونتاتهم	اكاونتات+هم	 
يسويلك	يسويلك	يسوي+ل+ك	 
ودعواتهم	و+دعو+ات+هم	ودعوات+هم	 
اهو	اهو	اهو	 
نفسك،	نفس+ك ،	نفسك،	 
كفيني	ك+فين+ي	كف+ي+ني	 
السكول	ال+سكول	ال+سكول	 
الجراح	ال+جراح	ال+جراح	 
انهم	انهم	ان+هم	 
يعمر	يعمر	يعمر	 
سوف	سوف	سوف	 
وكبه	وكب+ه	و+كب+ه	 
اسابيع	اسابيع	اسابيع	 
ريحه	ريح+ه	ريح+ه	 
كاره	كار+ه	كاره	 
"""@MohdMamdooh:"	""" @ MohdMamdooh :"	"""@MهدMمده:"	 
احدن	احدن	احدن	 
منقصه	منقص+ه	منقص+ه	 
الفريزر	ال+فريزر	ال+فريزر	 
وكلمة	و+كلم+ة	و+كلم+ة	 
بعطيك	ب+عطي+ك	ب+عطي+ك	 
كلهم	كل+هم	كل+هم	 
بالوقت!	ب+ال+وقت !	ب+ال+وقت!	 
الثلاجه	ال+ثلاجه	ال+ثلاج+ه	 
ابن	ابن	ابن	 
واجبهم))	واجب+هم ) )	و+اجبهم))	 
http://t.co/BFpVIQ3ecc	http : / / t . co / BFpVIQ3ecc	http://t.co/BFpVIQ3ecc	 
فرصتكم،	فرص+ت+كم ،	ف+رصتكم،	 
سوي	سوي	سو+ي	 
واسمائهم	و+اسمائ+هم	و+اسمائ+هم	 
؟؟!!	؟ ؟ ! !	؟؟!!	 
ريلها	ريل+ها	ريل+ها	 
ي?	ي ?	ي?	 
ورازقها	و+رازق+ها	و+رازق+ها	 
غاز	غاز	غاز	 
منصدم	منصدم	منصدم	 
الشف	ال+شف	ال+شف	 
الشق	ال+شق	ال+شق	 
شبعان??	شبعان ? ?	شبعان??	 
مُش	مش	مش	 
والسعادة	و+ال+سعاد+ة	و+ال+سعادة	 
اهد	اهد	اهد	 
أحسن	أحسن	أحسن	 
منصاب	منصاب	منصاب	 
يقولي	يقولي	يقولي	 
اكتشف	اكتشف	اكتشف	 
فيرغي	فيرغي	ف+يرغي	 
رايق	رايق	رايق	 
الزبالة،	ال+زبال+ة ،	ال+زبالة،	 
رايف	رايف	رايف	 
مستواك؟	مستواك ؟	مستواك؟	 
جسمي	جسم+ي	جسم+ي	 
ريتويت	ريتويت	ريتويت	 
تكلم	تكلم	تكلم	 
حنّا	حنا	حن+ا	 
السرحه	ال+سرحه	ال+سرح+ه	 
أبيك	أبيك	أب+ي+ك	 
هقوه	هقو+ه	ه+قوه	 
تعبنا	تعب+نا	تعب+نا	 
القلوب	ال+قلوب	ال+قلوب	 
هذيه	هذي+ه	هذي+ه	 
خروف	خروف	خروف	 
يردني	يردني	يرد+ني	 
الدببه	ال+دببه	ال+دبب+ه	 
اغديكم	اغدي+كم	اغدي+كم	 
بصوت	ب+صوت	ب+صوت	 
البعيد	ال+بعيد	ال+بعيد	 
الغباء	ال+غباء	ال+غباء	 
ضاع	ضاع	ضاع	 
ربعك	ربع+ك	ربع+ك	 
ينكد	ينكد	ينكد	 
زوجها	زوج+ها	زوج+ها	 
ياعتب	ياعتب	ياعتب	 
ثواني	ثواني	ثواني	 
يهمونك	يهمونك	يهمون+ك	 
جوالك	جوال+ك	جوا+ل+ك	 
وحظي	و+حظي	و+حظي	 
ابدل	ابدل	ابدل	 
رايد	رايد	رايد	 
رايح	رايح	رايح	 
باله.”@memaz	بال+ه . ” @ memaz	ب+ال+ه.”@مeمز	 
أمه،قالت	أم+ه ، قال+ت	أمه،قال+ت	 
انأم	انأم	انأم	 
أبيخ	أبيخ	أبيخ	 
تحول	تحول	تحول	 
100000	100000	100000	 
غيران	غيران	غير+ان	 
عليج	عليج	ع+ليج	 
بالكالوريز	ب+ال+كالوريز	بالكالوريز	 
البروجيكتر	ال+بروجيكتر	ال+بروجيكتر	 
،ومن	، و+من	،ومن	 
مايفل	مايفل	ما+يفل	 
وشويه	و+شوي+ه	و+شويه	 
ولصبح	و+ل+صبح	و+لصبح	 
وراه	ورا+ه	ورا+ه	 
للذكرى	ل+ال+ذكرى	ل+ل+ذكرى	 
الشيخ	ال+شيخ	ال+شيخ	 
اع?ذر	اع ? ذر	اع?ذر	 
اشياء	اشياء	اشياء	 
المنظم	ال+منظم	ال+منظم	 
غيبة	غيب+ة	غيب+ة	 
شربت	شرب+ت	شرب+ت	 
مسعاك	مسعا+ك	مسعا+ك	 
ثعلب	ثعلب	ثعلب	 
كتير	كتير	كتير	 
المايك	ال+مايك	ال+مايك	 
ضميري	ضمير+ي	ضمير+ي	 
قسمًا	قسم+ا	قسم+ا	 
يطمنك	يطمنك	يطمن+ك	 
لرسمت	ل+رسم+ت	ل+رسمت	 
تتضايقين	تتضايقين	تتضايق+ين	 
جلست	جلس+ت	جلس+ت	 
بالحب	ب+ال+حب	ب+ال+حب	 
تجرح	تجرح	تجرح	 
المكسور	ال+مكسور	ال+مكسور	 
وقاع	و+قاع	و+قاع	 
شين	شين	شين	 
عاام	عاام	عاام	 
الابله	ال+ابله	ال+ابل+ه	 
أمزح	أمزح	أمزح	 
يكفي	يكفي	يكفي	 
ووصلت	و+وصل+ت	و+وصل+ت	 
جعلني	جعلني	جعل+ني	 
اربعين؟	اربع+ين ؟	اربعين؟	 
وقلبة	و+قلب+ة	و+قلب+ة	 
يغطّيه	يغطي+ه	يغطي+ه	 
البطيخ	ال+بطيخ	ال+بطيخ	 
ذكراك	ذكرا+ك	ذكر+ا+ك	 
ولتخلي	و+ل+تخلي	و+لتخ+ل+ي	 
نعيش	نعيش	نعيش	 
أبا	أب+ا	أب+ا	 
اسبه	اسبه	اسب+ه	 
ترتاحين	ترتاحين	ترتاح+ين	 
@Badar7_7	@ Badar7UNDERSCORE7	@Badar7_7	 
يـوم	يوم	يوم	 
خافي	خافي	خاف+ي	 
وأشوفك	و+أشوفك	و+أشوف+ك	 
بنسوقها	ب+نسوق+ها	ب+نسوق+ها	 
الجالس	ال+جالس	ال+جالس	 
تدش	تدش	تدش	 
يحطونه	يحطون+ه	يحطون+ه	 
ابتسامه	ابتسام+ه	ابتسام+ه	 
حلوة	حلو+ة	حلو+ة	 
أشوف	أشوف	أشوف	 
اختنقت	اختنق+ت	اختنق+ت	 
((استهداف	( ( استهداف	((استهداف	 
شوارع	شوارع	شوارع	 
يالييل	يالييل	يالييل	 
مغنيني	مغنيني	مغني+ني	 
بنفسك.	ب+نفس+ك .	بنفسك.	 
ولده	ولد+ه	ولد+ه	 
صبور	صبور	صبور	 
أختها.	أخت+ها .	أختها.	 
طلاتك	طلا+ت+ك	طل+ات+ك	 
ظهريه	ظهري+ه	ظهري+ه	 
وجنبك	و+جنب+ك	و+جنب+ك	 
"تهده""??????"	"تهد+ه "" ? ? ? ? ? ?"	"تهده""??????"	 
مايقبل	مايقبل	ما+يقبل	 
يعين	يعين	يع+ين	 
صورتكم	صور+ت+كم	صور+ت+كم	 
خلوا	خلو+ا	خلو+ا	 
صورتي؟	صورتي ؟	صورتي؟	 
قسمبلااه	قسمبلااه	قسمبلا+ا+ه	 
يعيش	يعيش	يعيش	 
أعتذر	أعتذر	أعتذر	 
صداقاتك	صداق+ات+ك	صداق+ات+ك	 
مينهز	مينهز	مينهز	 
بسلامه	ب+سلام+ه	ب+سلام+ه	 
اكتبها	اكتب+ها	اكتب+ها	 
أقوم	أقوم	أقوم	 
خاابرني	خاابرني	خاابرن+ي	 
متفائل	متفائل	متفائل	 
ابتسامة	ابتسام+ة	ابتسام+ة	 
قوي	قوي	قوي	 
يحسدونه	يحسدونه	يحسدون+ه	 
جواتي	جو+ات+ي	جوا+تي	 
عندكم!	عند+كم !	عندكم!	 
قوم	قوم	قوم	 
قول	قول	قول	 
دور	دور	دور	 
بالقلب	ب+ال+قلب	ب+ال+قلب	 
مالنا	مال+نا	مال+نا	 
مستوعــب	مستوعب	مستوعب	 
حكومة	حكوم+ة	حكومة	 
غصن	غصن	غصن	 
التغريدة	ال+تغريد+ة	ال+تغريد+ة	 
الباطل	ال+باطل	ال+باطل	 
بالدرج	ب+ال+درج	ب+ال+درج	 
تغريده	تغريد+ه	تغريد+ه	 
الجذب	ال+جذب	ال+جذب	 
واجه	واجه	واجه	 
ذعـاذيـع	ذعاذيع	ذعاذيع	 
يقول:	يقول :	يقول:	 
بعينك	ب+عين+ك	ب+عين+ك	 
داليندا	داليندا	داليند+ا	 
ولدكم	ولد+كم	ولد+كم	 
بخيل	ب+خيل	ب+خيل	 
الهمـوم	ال+هموم	ال+هموم	 
الملعب	ال+ملعب	ال+ملعب	 
يـ	ي	ي	 
لفعل	ل+فعل	ل+فعل	 
نسوي	نسوي	نسوي	 
يعرفه	يعرف+ه	يعرف+ه	 
الصبح	ال+صبح	ال+صبح	 
نسى	نسى	نسى	 
ياموطني	ياموطني	ياموط+ني	 
حجر	حجر	حجر	 
للاتحاد	ل+ال+اتحاد	ل+ل+اتحاد	 
ازيد	ازيد	ازيد	 
يضحك	يضحك	يضحك	 
وقربك	و+قرب+ك	و+قرب+ك	 
بركض	ب+ركض	ب+ركض	 
بلنتي	ب+لن+ت+ي	ب+لن+ت+ي	 
روحي	روح+ي	روحي	 
الأتكيت	ال+أتكيت	ال+أتكيت	 
مايقدرون	مايقدرون	مايقدرون	 
لاصار	ل+اصار	ل+اصار	 
سامر	سامر	سامر	 
@Nero_996	@ NeroUNDERSCORE996	@Nero_996	 
يوم؟	يوم ؟	يوم؟	 
ولاكل	و+ل+اكل	ولاكل	 
لاين	لاين	لاين	 
ليعاتب	ل+يعاتب	ل+يعاتب	 
يضمني	يضمني	يضمن+ي	 
هونت	هون+ت	هون+ت	 
اكويه	اكوي+ه	اكوي+ه	 
ماغبت	ماغبت	ماغب+ت	 
عججزت	عججزت	عججز+ت	 
مسرح	مسرح	مسرح	 
تغريدة	تغريد+ة	تغريد+ة	 
اميمتي	اميمتي	اميم+تي	 
برشلونه	برشلونه	برشلونه	 
مرهونه	مرهون+ه	مرهون+ه	 
اقفل	اقفل	اقفل	 
مغروره	مغرور+ه	مغرور+ه	 
للجميع	ل+ال+جميع	ل+ل+جميع	 
قدامها	قدام+ها	قدام+ها	 
زملائه	زملائ+ه	زملائ+ه	 
يضغطونه	يضغطون+ه	يضغطون+ه	 
اكتشف.............??????	اكتشف . . . . . . . . . . . . . ? ? ? ? ? ?	اكتشف.............??????	 
وبا?خير	وب+ا ? خير	و+با?خير	 
الظريف	ال+ظريف	ال+ظريف	 
وأرضنا	و+أرض+نا	و+أرض+نا	 
محترم	محترم	محترم	 
ماحب	ماحب	ما+حب	 
يدفوا	يدف+وا	يدف+وا	 
الدوامات	ال+دوام+ات	ال+دوام+ات	 
الغرفه	ال+غرفه	ال+غرف+ه	 
أنخرست	أنخرست	أنخرس+ت	 
تركيا	تركيا	تركيا	 
التوحد	ال+توحد	ال+توحد	 
لجل	ل+جل	ل+جل	 
تنام	تنام	تنام	 
#راحو	# راحو	#راحو	 
الهلال	ال+هلال	ال+هلال	 
مراسيم	مراسيم	مراسيم	 
http://t.co/HQwKmaZv04	http : / / t . co / HQwKmaZv04	http://t.co/HQwKmaZv04	 
الصور.	ال+صور .	ال+صور.	 
أصفق	أصفق	أصفق	 
مكار	مكار	مكار	 
افهموا	افهم+وا	افهم+وا	 
عرس	عرس	عرس	 
أنواع	أنواع	أنواع	 
بربيع	ب+ربيع	ب+ربيع	 
لبعض	ل+بعض	ل+بعض	 
يتل	يتل	يتل	 
تزايد	تزايد	تزايد	 
طفلين	طفل+ين	طفل+ين	 
فايدة*	فايد+ة *	ف+ايدةذ	 
الحلوه	ال+حلوه	ال+حلو+ه	 
ثلج	ثلج	ثلج	 
مريولك	مريول+ك	مريول+ك	 
عندك[بروشورات/دعايات/تأثيث/ديكور/هدايا/دعوات…الخ]	عند+ك [ بروشورات / دعاي+ات / تأثيث / ديكور / هدايا / دعو+ات … ال+خ ]	عندك[بروشورات/دعايات/تأثيث/ديكور/هدايا/دعوات…الخ]	 
تقلد	تقلد	تقلد	 
اموت	امو+ت	امو+ت	 
بالكاميرا	ب+ال+كاميرا	ب+ال+كاميرا	 
وعدمهم	و+عدم+هم	و+عدم+هم	 
طيارات	طيار+ات	طيار+ات	 
متولعٍ	متولع	متولع	 
اغلى	اغلى	اغلى	 
الفهاوه	ال+فهاوه	ال+فهاو+ه	 
جماعه	جماع+ه	جماع+ه	 
شعور”انتي	شعور ” انتي	شعور”ان+تي	 
تلقاني	تلقاني	تلق+ان+ي	 
هدب	هدب	ه+دب	 
يدّك	يد+ك	يد+ك	 
جربت	جرب+ت	جرب+ت	 
أنصحه	أنصح+ه	أنصح+ه	 
وهيّ	و+هي	و+هي	 
بتاعك	بتاع+ك	بتاع+ك	 
بعدها؟	بعد+ها ؟	بعدها؟	 
طبعي	طبعي	طبع+ي	 
علينا??	علي+نا ? ?	علينا??	 
جده	جد+ه	جد+ه	 
وفلش	وفلش	وفل+ش	 
يشوفون	يشوف+ون	يشوفون	 
الاجر	ال+اجر	ال+اجر	 
مافي	مافي	ما+في	 
يشوف	يشوف	يشوف	 
الاغنية	ال+اغني+ة	ال+اغني+ة	 
ستروا	ستر+وا	ستر+وا	 
حيلة	حيل+ة	حيل+ة	 
مزكم	مز+كم	مز+كم	 
بايدي	ب+ايدي	ب+ايدي	 
جدّي،،	جدي ، ،	جدي،،	 
جروووحي	جروووحي	جروووح+ي	 
#العكر	# ال+عكر	#العكر	 
ياليت	ياليت	ياليت	 
الـهـبـاايب	ال+هباايب	ال+هباايب	 
صلصه،	صلص+ه ،	صلصه،	 
قسوتك	قسو+ت+ك	قسو+ت+ك	 
@alhajrimeshal	@ alhajrimeshal	@alhajrimeshal	 
العتب	ال+عتب	ال+عتب	 
معاك	معا+ك	معا+ك	 
ياليل	ياليل	ياليل	 
الكونسيرت	ال+كونسيرت	ال+كونسير+ت	 
اصافحك	اصافحك	اصافحك	 
يجرالي	يجرالي	يجرالي	 
البايرن	ال+بايرن	ال+بايرن	 
وشههي	و+شههي	و+شههي	 
يحفظها	يحفظ+ها	يحفظ+ها	 
الشمس	ال+شمس	ال+شمس	 
اعبر	اعبر	اعبر	 
هدف	هدف	هدف	 
صبو	صبو	صب+و	 
الشرطي	ال+شرطي	ال+شرطي	 
يحرمنا	يحرم+نا	يحرم+نا	 
http://t.co/Hm5J1cAmvG	http : / / t . co / Hm5J1cAmvG	http://t.co/Hm5J1cAmvG	 
بزود	ب+زود	ب+زود	 
ويقول	و+يقول	و+يقول	 
وأوقاتك	و+أوقات+ك	و+أوقات+ك	 
الولايف	ال+ولايف	ال+ولايف	 
تمنيت	تمني+ت	تمني+ت	 
قوية	قوي+ة	قوي+ة	 
وكلت	و+كل+ت	و+كل+ت	 
السعادة??	ال+سعاد+ة ? ?	ال+سعادة??	 
اليوم..؟؟	ال+يوم . . ؟ ؟	ال+يوم..؟؟	 
نفسيّتك	نفسي+ت+ك	نفسي+ت+ك	 
يدينك	يدينك	يدين+ك	 
الإلكتروني(مع	ال+إلكتروني ( مع	ال+إلكتروني(مع	 
مكتوم	مكتوم	مكتوم	 
سنع	س+نع	سنع	 
عيييييب	عيييييب	عيييييب	 
يجنن	يجنن	يجنن	 
:(?	: ( ?	:(?	 
الهران????	ال+هر+ان ? ? ? ?	ال+هران????	 
سواليفك	سواليفك	سواليف+ك	 
الجمعه	ال+جمعه	ال+جمع+ه	 
سنة	سن+ة	سن+ة	 
سوو	سوو	سو+و	 
سوى	سوى	سوى	 
يقتل	يقتل	يقتل	 
هاتها	هات+ها	هات+ها	 
وراج	و+راج	و+راج	 
اعيش	اعيش	اعيش	 
يريد	يريد	يريد	 
المرجلانيه	ال+مرجلانيه	ال+مرجلاني+ه	 
اكشن	اكشن	اكشن	 
ضيقة	ضيق+ة	ضيق+ة	 
تريّح	تريح	تريح	 
نضوج	نضوج	نضوج	 
سهّل	سهل	سهل	 
الرنج	ال+رنج	ال+رنج	 
جسمت	جسم+ت	جسم+ت	 
إلاا	إلا+ا	إلا+ا	 
بلده	بلد+ه	بلد+ه	 
دربك	درب+ك	درب+ك	 
سني	سني	سن+ي	 
يقهروني	يقهروني	يقهرون+ي	 
حلفي	حلف+ي	حلف+ي	 
سوا	سوا	سو+ا	 
واجد	واجد	واجد	 
وعلـتـك	و+عل+ت+ك	وعل+ت+ك	 
سود	سود	سود	 
مايجي	مايجي	ما+يجي	 
مجرد	مجرد	مجرد	 
تبغي	تبغي	تبغ+ي	 
المشاكل	ال+مشاكل	ال+مشاكل	 
خخخخههههه	خخخخههههه	خخخخهههه+ه	 
كفوو	كفوو	كفو+و	 
سحر	سحر	سحر	 
علاقاتهم	علاق+ات+هم	علاقا+ت+هم	 
وحشتيني!	وحشتيني !	و+حشتيني!	 
المحبّه	ال+محبه	ال+محب+ه	 
السيـف	ال+سيف	ال+سيف	 
???.	? ? ? .	???.	 
عرفت	عرف+ت	عرف+ت	 
يناظرونك	يناظرونك	يناظرون+ك	 
بيعوه	ب+يعوه	بيع+و+ه	 
قل	قل	قل	 
وميستاهل	وميستاهل	وميستاهل	 
دايم	دايم	دايم	 
ممات	مما+ت	مما+ت	 
للراحلين	ل+ال+راحل+ين	للراحل+ين	 
مكان،	مكان ،	مكان،	 
شد	شد	شد	 
قيامهم	قيام+هم	قيام+هم	 
لكم	ل+كم	ل+كم	 
نايمين	نايمين	نايم+ين	 
بيرثداي	بيرثداي	بيرثدا+ي	 
حبايب	حبايب	حبايب	 
انسى	انسى	انسى	 
جبر	جبر	جبر	 
تجيبهم،	تجيب+هم ،	تجيبهم،	 
#العذراء	# ال+عذراء	#العذراء	 
ربع	ربع	ربع	 
بينسى	ب+ينسى	ب+ينسى	 
آكلك	آكل+ك	آكل+ك	 
درس:)	درس : )	درس:)	 
زيّك	زيك	زي+ك	 
??.@contessa_7	? ? . @ contessaUNDERSCORE7	??.@cنتeسس_7	 
ماشاءالله	ماشاءالله	ماشاءالله	 
مرحلتها	مرحل+ت+ها	مرحل+ت+ها	 
احبها	احب+ها	احب+ها	 
@lave25	@ lave25	@lave25	 
توديني	توديني	تود+ي+ني	 
حرجها	حرج+ها	حرج+ها	 
@Ghazi_alsmiri	@ GhaziUNDERSCOREalsmiri	@Ghazi_alsmiri	 
ليته	ليت+ه	لي+ت+ه	 
يسوي	يسوي	يسوي	 
واذنك	و+اذن+ك	و+اذن+ك	 
قبايل	قبايل	قبايل	 
شوري	شوري	شور+ي	 
????????????	? ? ? ? ? ? ? ? ? ? ? ?	????????????	 
سالم	سالم	سالم	 
مشعلل	مشعلل	مشعلل	 
يحكي	يحكي	يحكي	 
موجود	موجود	موجود	 
ينرفزنا	ينرفز+نا	ينرفز+نا	 
وتغيب	و+تغيب	و+تغيب	 
ودج	ودج	ودج	 
ويهي??::	و+يهي ? ? : :	و+يهي??::	 
بالحلال	ب+ال+حلال	ب+ال+حلال	 
مافيها	مافي+ها	ما+فيها	 
#ومضه	# ومض+ه	#ومض+ه	 
الفيله	ال+فيله	ال+فيل+ه	 
هالعمُر	هالعمر	ه+العمر	 
الفونات	ال+فون+ات	ال+فون+ات	 
مگآنہ	م گ آن ہ	مگآنہ	 
ون	ون	و+ن	 
باك	باك	باك	 
بيشوفك?	بيشوفك ?	بيشوفك?	 
يحتاجہ	يحتاج ہ	يحتاجہ	 
مت	مت	مت	 
ليلة	ليل+ة	ليل+ة	 
مش	مش	مش	 
واكيد	و+اكيد	و+اكيد	 
درى	درى	در+ى	 
ورع	ورع	ورع	 
مايدري	مايدري	ما+يدري	 
مَ	م	م	 
درس	درس	درس	 
ماكنت	ماكن+ت	ما+كنت	 
مـ	م	م	 
ورب	ورب	و+رب	 
ورد	ورد	و+رد	 
ونسايم	و+نسايم	و+نسايم	 
مشية	مشي+ة	مشي+ة	 
جالسه	جالس+ه	جالس+ه	 
وده	ود+ه	و+ده	 
عذره	عذر+ه	عذر+ه	 
ودك	ودك	ود+ك	 
المرحلة	ال+مرحل+ة	ال+مرحل+ة	 
بالجسم	ب+ال+جسم	ب+ال+جسم	 
الفكر	ال+فكر	ال+فكر	 
تبتسمون	تبتسم+ون	تبتسمون	 
الموت	ال+موت	ال+موت	 
النيه	ال+نيه	ال+نيه	 
ههههههههههههههههههههههههه	ههههههههههههههههههههههههه	ههههههههههههههههههههههههه	 
لحبيبها	ل+حبيب+ها	ل+حبيب+ها	 
هالمجتمع	هالمجتمع	ه+المجتمع	 
محمد	محمد	محمد	 
سمحت	سمح+ت	سمح+ت	 
بواقعنا	بواقع+نا	ب+واقع+نا	 
مفاجأه	مفاجأ+ه	مفاجأ+ه	 
@Reemaalsaleem1	@ Reemaalsaleem1	@Reemaalsaleem1	 
#جذبة_ابريل	# جذبةUNDERSCOREابريل	#جذبة_ابريل	 
بالخصم	ب+ال+خصم	ب+ال+خصم	 
ألسنتكم	ألسن+ت+كم	ألسن+ت+كم	 
اتهكر	اتهكر	اتهكر	 
الحركات	ال+حرك+ات	ال+حرك+ات	 
ولين	و+لين	و+لين	 
خصوصا	خصوص+ا	خصوص+ا	 
شـوي	شوي	شوي	 
ظروفك	ظروف+ك	ظروف+ك	 
الضحكة	ال+ضحك+ة	ال+ضحك+ة	 
ادوّد	ادود	ادود	 
عراضه	عراض+ه	عراض+ه	 
حاطة	حاط+ة	حاط+ة	 
]	]	]	 
ا?نفس	ا ? نفس	ا?نفس	 
خسرته	خسر+ت+ه	خسر+ت+ه	 
علاقتج	علاقتج	علاقتج	 
امنياتي	امني+ات+ي	امنيات+ي	 
لشهواتهم	ل+شهو+ات+هم	ل+شهوات+هم	 
شتهبب	شتهبب	شتهبب	 
#ksa	# ksa	#كس	 
البشر	ال+بشر	ال+بشر	 
مدريدي	مدريد+ي	مدريد+ي	 
تجدد	تجدد	تجدد	 
الاسك	ال+اسك	ال+اسك	 
ومعي	و+معي	و+مع+ي	 
يمشا	يمشا	يمش+ا	 
ومطر	و+مطر	و+مطر	 
كني	كني	كني	 
تنقص	تنقص	تنقص	 
قيل	قيل	قيل	 
تري	تري	تري	 
وعطره	و+عطر+ه	و+عطر+ه	 
وليش	و+ليش	ولي+ش	 
ترك	ترك	ترك	 
عودتك	عود+ت+ك	عود+ت+ك	 
يجيبون	يجيب+ون	يجيبون	 
وشفني	و+شفني	و+شفني	 
الشغله	ال+شغله	ال+شغل+ه	 
إنه	إن+ه	إن+ه	 
وفجأه	و+فجأ+ه	و+فجأ+ه	 
تعليم	تعليم	تعليم	 
تطلبني	تطلبني	تطلب+ني	 
ايش	ايش	اي+ش	 
ايز	ايز	ايز	 
والكيف	و+ال+كيف	و+ال+كيف	 
لاهل	ل+اهل	ل+اهل	 
'$	' $	ءش	 
كالثور	ك+ال+ثور	كالثور	 
واحب	و+احب	و+احب	 
جنان	جنان	جن+ان	 
ياهلا	ياهل+ا	ياهل+ا	 
[??????????	[ ? ? ? ? ? ? ? ? ? ?	[??????????	 
الراحت	ال+راحت	ال+راحت	 
قهر#البحرين	قهر # ال+بحرين	قهر#البحر+ين	 
@150M7mad	@ 150M7mad	@150M7mad	 
مصحيتهم	مصحيتهم	مصحي+ت+هم	 
لمبة	لمب+ة	لمب+ة	 
فقط	فقط	فقط	 
مشاريه	مشار+ي+ه	مشاري+ه	 
والشهره	و+ال+شهره	و+الشهره	 
مساك	مساك	مس+ا+ك	 
الوفاق	ال+وفاق	ال+وفاق	 
جوعانة	جوعان+ة	جوعان+ة	 
دولارات	دولار+ات	دولار+ات	 
جناح	جناح	جناح	 
ممشاك	ممشاك	ممشا+ك	 
انتظرته	انتظر+ت+ه	انتظر+ت+ه	 
قبلتهم	قبل+ت+هم	قبل+ت+هم	 
بالكلام	ب+ال+كلام	ب+ال+كلام	 
الان	الان	الان	 
اشتاقك..	اشتاق+ك . .	اشتاقك..	 
استغرب	استغرب	استغرب	 
هههههههههههههههه	هههههههههههههههه	هههههههههههههههه	 
عاش	عاش	عاش	 
@il_1i	@ ilUNDERSCORE1i	@il_1i	 
إفكر	إفكر	إفكر	 
احضنك	احضنك	احضن+ك	 
اتابعيني	اتابعيني	اتابع+ي+ني	 
يجيب	يجيب	يجيب	 
ذلاتي	ذل+ات+ي	ذلا+تي	 
اوبرا	اوبرا	اوبر+ا	 
مدريد	مدريد	مدريد	 
والأضوآء	و+ال+أضوآء	و+ال+أضوآء	 
يكثر	يكثر	يكثر	 
@reem_qarni1	@ reemUNDERSCOREqarni1	@reem_qarni1	 
وقف	وقف	وقف	 
نفسيتي	نفسي+ت+ي	نفسي+تي	 
اقسى	اقسى	اقسى	 
رأي	رأي	رأي	 
مآ	مآ	مآ	 
كسر	كسر	كسر	 
تشيلسي	تشيلسي	تشيلسي	 
سعادتي	سعاد+ت+ي	سعاد+تي	 
اتجبر	اتجبر	اتجبر	 
ورى	ورى	ورى	 
الله.	الله .	ال+له.	 
وعاشق	و+عاشق	و+عاشق	 
أغليك	أغلي+ك	أغلي+ك	 
خطاك	خطا+ك	خط+ا+ك	 
مرات	مر+ات	مر+ات	 
روج	روج	روج	 
روح	روح	روح	 
تهتم	تهتم	تهتم	 
راسي	راسي	راس+ي	 
تلاقي	تلاقي	تلاقي	 
تلاقى	تلاقى	تلاقى	 
كيذا	كيذ+ا	كيذ+ا	 
مشتهـي	مشتهي	مشتهي	 
والغشمره	و+ال+غشمره	و+ال+غشمره	 
واماني	و+اماني	و+اماني	 
صعبه	صعب+ه	صعب+ه	 
أشوفها	أشوف+ها	أشوف+ها	 
حبيبت	حبيب+ت	حبيب+ت	 
امزح	امزح	امزح	 
:p	: p	:ة	 
أناا	أنا+ا	أنا+ا	 
نمر	نمر	نمر	 
بهـالـكــون	ب+هالكون	بهالكون	 
تحطون	تحط+ون	تحطون	 
ملامح	ملامح	ملامح	 
تصبر	تصبر	تصبر	 
دارج..	دارج . .	دارج..	 
بيهن	بي+هن	ب+يهن	 
اللـھ	الل ھ	اللھ	 
ثمر	ثمر	ثمر	 
